protocol,length,src_port,dst_port,anomaly
5,60,40230.0,7921.0,0
5,60,40230.0,37.0,0
5,60,40232.0,6006.0,0
5,60,40232.0,5999.0,0
5,60,40232.0,1057.0,0
5,60,40232.0,49159.0,0
5,60,40232.0,1201.0,0
5,60,40232.0,3517.0,0
5,60,40232.0,2702.0,0
5,60,40232.0,1122.0,0
5,60,40232.0,5910.0,0
5,60,40232.0,4001.0,0
5,60,40232.0,1011.0,0
5,60,40232.0,1050.0,0
5,60,40232.0,65389.0,1
5,60,40232.0,3003.0,0
5,60,40232.0,4848.0,0
5,60,40230.0,1063.0,0
5,60,40230.0,9099.0,0
5,60,40232.0,880.0,0
5,60,40232.0,4111.0,0
5,60,40232.0,5102.0,0
5,60,40232.0,89.0,0
5,60,40232.0,3986.0,0
5,60,40232.0,19283.0,0
5,60,40232.0,389.0,0
5,60,40232.0,2383.0,0
5,60,40232.0,5269.0,0
5,60,40232.0,8192.0,0
5,60,40232.0,1138.0,0
5,60,40232.0,9500.0,0
5,60,40232.0,6009.0,0
5,60,40232.0,6901.0,0
5,60,40232.0,1036.0,0
5,60,40230.0,1248.0,0
5,60,40230.0,1863.0,0
5,60,40230.0,6389.0,0
5,60,40230.0,49175.0,1
5,60,40230.0,2910.0,0
5,60,40230.0,2121.0,0
5,60,40230.0,912.0,0
5,60,40230.0,50003.0,1
5,60,40230.0,7200.0,0
5,60,40230.0,13.0,0
5,60,40230.0,7.0,0
5,60,40230.0,3801.0,0
5,60,40232.0,999.0,0
5,60,40230.0,636.0,0
5,60,40230.0,5907.0,0
5,60,40230.0,4449.0,0
5,60,40232.0,8181.0,0
5,60,40230.0,8194.0,0
5,60,40230.0,8002.0,0
5,60,40230.0,777.0,0
5,60,40230.0,56737.0,1
0,42,0.0,0.0,1
5,60,40230.0,524.0,0
5,60,40230.0,33899.0,1
5,60,40230.0,8873.0,0
0,60,0.0,0.0,1
5,60,40232.0,37.0,0
5,60,40232.0,7921.0,0
5,60,40232.0,10617.0,0
5,60,40232.0,23502.0,0
5,60,40230.0,2381.0,0
5,60,40230.0,5815.0,0
5,60,40230.0,2222.0,0
5,60,40230.0,714.0,0
5,60,40230.0,1812.0,0
5,60,40230.0,1028.0,0
5,60,40230.0,4126.0,0
5,60,40230.0,3221.0,0
5,60,40230.0,631.0,0
5,60,40230.0,65129.0,1
5,60,40230.0,31038.0,1
5,60,40230.0,3889.0,0
5,60,40230.0,1152.0,0
5,60,40230.0,9101.0,0
5,60,40230.0,1100.0,0
5,60,40230.0,1247.0,0
5,60,40230.0,18040.0,0
5,60,40230.0,1186.0,0
5,60,40230.0,5214.0,0
5,60,40230.0,5922.0,0
5,60,40230.0,1494.0,0
5,60,40230.0,1088.0,0
5,60,40230.0,2260.0,0
5,60,40230.0,9878.0,0
5,60,40230.0,4445.0,0
5,60,40230.0,617.0,0
5,60,40232.0,9099.0,0
5,60,40232.0,1063.0,0
5,60,40230.0,3323.0,0
5,60,40230.0,1052.0,0
5,60,40230.0,1021.0,0
5,60,40230.0,2717.0,0
5,60,40230.0,5431.0,0
5,60,40230.0,1090.0,0
5,60,40230.0,8099.0,0
5,60,40230.0,1687.0,0
5,60,40230.0,32784.0,0
5,60,40230.0,2107.0,0
5,60,40230.0,1105.0,0
5,60,40230.0,9929.0,0
5,60,40230.0,5002.0,0
5,60,40230.0,1583.0,0
5,60,40230.0,500.0,0
5,60,40230.0,1719.0,0
5,60,40230.0,5963.0,0
5,60,40232.0,1248.0,0
5,60,40230.0,3689.0,0
5,60,40230.0,1417.0,0
5,60,40230.0,5061.0,0
5,60,40230.0,2809.0,0
5,60,40232.0,2121.0,0
5,60,40232.0,2910.0,0
5,60,40232.0,49175.0,0
5,60,40232.0,6389.0,0
5,60,40232.0,1863.0,0
5,60,40232.0,912.0,0
5,60,40232.0,3801.0,0
5,60,40232.0,7.0,0
5,60,40232.0,13.0,0
5,60,40232.0,7200.0,0
5,60,40232.0,50003.0,1
5,60,40230.0,16016.0,0
5,60,40232.0,636.0,0
5,60,40232.0,5907.0,0
5,60,40232.0,4449.0,0
5,60,40230.0,2003.0,0
5,60,40232.0,8002.0,0
5,60,40232.0,8194.0,0
5,60,40232.0,777.0,0
5,60,40232.0,56737.0,1
5,60,40232.0,524.0,0
5,60,40232.0,8873.0,0
5,60,40232.0,33899.0,0
5,60,40230.0,990.0,0
5,60,40230.0,2119.0,0
5,60,40232.0,617.0,0
5,60,40232.0,4445.0,0
5,60,40232.0,9878.0,0
5,60,40232.0,2260.0,0
5,60,40232.0,1088.0,0
5,60,40232.0,1494.0,0
5,60,40232.0,5922.0,0
5,60,40232.0,5214.0,0
5,60,40232.0,1186.0,0
5,60,40232.0,18040.0,0
5,60,40232.0,1247.0,0
5,60,40232.0,1100.0,0
5,60,40232.0,9101.0,0
5,60,40232.0,1152.0,0
5,60,40232.0,3889.0,0
5,60,40232.0,31038.0,0
5,60,40232.0,65129.0,1
5,60,40232.0,631.0,0
5,60,40232.0,3221.0,0
5,60,40232.0,4126.0,0
5,60,40232.0,1028.0,0
5,60,40232.0,1812.0,0
5,60,40232.0,714.0,0
5,60,40232.0,2222.0,0
5,60,40232.0,5815.0,0
5,60,40232.0,2381.0,0
5,60,40230.0,646.0,0
5,60,40230.0,50300.0,1
5,60,40232.0,1687.0,0
5,60,40232.0,8099.0,0
5,60,40232.0,1090.0,0
5,60,40232.0,5431.0,0
5,60,40232.0,2717.0,0
5,60,40232.0,1021.0,0
5,60,40232.0,1052.0,0
5,60,40232.0,3323.0,0
5,60,40230.0,50389.0,1
5,60,40230.0,541.0,0
5,60,40232.0,2809.0,0
5,60,40232.0,5061.0,0
5,60,40232.0,1417.0,0
5,60,40232.0,3689.0,0
5,60,40232.0,5963.0,0
5,60,40232.0,1719.0,0
5,60,40232.0,500.0,0
5,60,40232.0,1583.0,0
5,60,40232.0,5002.0,0
5,60,40232.0,9929.0,0
5,60,40232.0,1105.0,0
5,60,40232.0,2107.0,0
5,60,40232.0,32784.0,0
5,60,40230.0,5952.0,0
5,60,40230.0,7201.0,0
5,60,40230.0,30951.0,1
5,60,40230.0,8402.0,0
5,60,40230.0,9091.0,0
5,60,40230.0,32780.0,0
5,60,40230.0,5862.0,0
5,60,40230.0,6881.0,0
5,60,40230.0,2710.0,0
5,60,40230.0,3000.0,0
5,60,40230.0,19101.0,0
5,60,40230.0,711.0,0
5,60,40232.0,16016.0,0
5,60,40230.0,416.0,0
5,60,40230.0,6346.0,0
5,60,40230.0,10082.0,0
5,60,40232.0,2003.0,0
5,60,40230.0,5544.0,0
5,60,40230.0,8001.0,0
5,60,40230.0,1117.0,0
5,60,40230.0,85.0,0
5,60,40230.0,9900.0,0
5,60,40230.0,9290.0,0
5,60,40232.0,990.0,0
5,60,40230.0,1089.0,0
5,60,40232.0,2119.0,0
5,60,40230.0,2042.0,0
5,60,40232.0,50300.0,1
5,60,40232.0,646.0,0
5,60,40230.0,49167.0,1
5,60,40230.0,17877.0,0
5,60,40230.0,57294.0,1
5,60,40230.0,1217.0,0
5,60,40230.0,2394.0,0
5,60,40230.0,54045.0,1
5,60,40230.0,5100.0,0
5,60,40230.0,1974.0,0
5,60,40230.0,1071.0,0
5,60,40230.0,5877.0,0
5,60,40230.0,3871.0,0
5,60,40230.0,9002.0,0
5,60,40230.0,720.0,0
5,60,40232.0,541.0,0
5,60,40232.0,50389.0,1
5,60,40232.0,32780.0,0
5,60,40232.0,9091.0,0
5,60,40232.0,8402.0,0
5,60,40232.0,30951.0,0
5,60,40232.0,7201.0,0
5,60,40232.0,5952.0,0
5,60,40232.0,5862.0,0
5,60,40232.0,711.0,0
5,60,40232.0,19101.0,0
5,60,40232.0,3000.0,0
5,60,40232.0,2710.0,0
5,60,40232.0,6881.0,0
5,60,40232.0,416.0,0
5,60,40232.0,6346.0,0
5,60,40232.0,10082.0,0
5,60,40232.0,8001.0,0
5,60,40232.0,5544.0,0
5,60,40232.0,1117.0,0
5,60,40232.0,85.0,0
5,60,40232.0,9900.0,0
5,60,40232.0,9290.0,0
5,60,40232.0,1089.0,0
5,60,40232.0,2042.0,0
5,60,40232.0,720.0,0
5,60,40232.0,9002.0,0
5,60,40232.0,3871.0,0
5,60,40232.0,5877.0,0
5,60,40232.0,1071.0,0
5,60,40232.0,1974.0,0
5,60,40232.0,5100.0,0
5,60,40232.0,54045.0,1
5,60,40232.0,2394.0,0
5,60,40232.0,1217.0,0
5,60,40232.0,57294.0,1
5,60,40232.0,17877.0,0
5,60,40232.0,49167.0,0
2,93,58100.0,53.0,1
2,93,58100.0,53.0,1
2,81,53703.0,53.0,1
2,81,53703.0,53.0,1
2,76,62930.0,53.0,1
2,76,62930.0,53.0,1
2,93,41451.0,53.0,1
2,93,41451.0,53.0,1
2,76,62930.0,53.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
1,324,68.0,67.0,1
1,342,67.0,68.0,1
2,93,41451.0,53.0,1
2,93,41451.0,53.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
3,98,0.0,0.0,1
0,42,0.0,0.0,1
0,60,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
2,81,47858.0,53.0,1
2,81,47858.0,53.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
2,81,47858.0,53.0,1
2,81,47858.0,53.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
2,93,58238.0,53.0,1
2,93,58238.0,53.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
2,93,58238.0,53.0,1
2,93,58238.0,53.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
2,81,32919.0,53.0,1
2,81,32919.0,53.0,1
2,81,32919.0,53.0,1
2,81,32919.0,53.0,1
2,91,57453.0,53.0,1
2,91,54837.0,53.0,1
2,91,62731.0,53.0,1
2,91,50434.0,53.0,1
2,93,45998.0,53.0,1
2,93,45998.0,53.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
2,91,58940.0,53.0,1
2,91,58940.0,53.0,1
0,42,0.0,0.0,1
0,42,0.0,0.0,1
2,91,58940.0,53.0,1
2,93,45998.0,53.0,1
2,93,45998.0,53.0,1
2,91,58940.0,53.0,1
2,91,58940.0,53.0,1
2,81,41554.0,53.0,1
2,81,41554.0,53.0,1
2,91,49773.0,53.0,1
2,91,63949.0,53.0,1
2,91,63085.0,53.0,1
2,91,55927.0,53.0,1
2,81,41554.0,53.0,1
2,81,41554.0,53.0,1
2,91,61673.0,53.0,1
2,91,61673.0,53.0,1
2,91,61673.0,53.0,1
2,93,39114.0,53.0,1
2,93,39114.0,53.0,1
2,91,61673.0,53.0,1
2,93,39114.0,53.0,1
2,93,39114.0,53.0,1
2,91,61673.0,53.0,1
2,70,49814.0,53.0,1
2,70,49814.0,53.0,1
2,70,49814.0,53.0,1
2,81,54124.0,53.0,1
2,81,54124.0,53.0,1
2,70,49814.0,53.0,1
2,70,49814.0,53.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
2,81,54124.0,53.0,1
2,81,54124.0,53.0,1
2,93,47282.0,53.0,1
2,93,47282.0,53.0,1
2,93,47282.0,53.0,1
2,93,47282.0,53.0,1
2,70,57338.0,53.0,1
2,70,57338.0,53.0,1
2,81,46005.0,53.0,1
2,81,46005.0,53.0,1
2,70,57338.0,53.0,1
2,70,57338.0,53.0,1
0,42,0.0,0.0,1
0,42,0.0,0.0,1
2,81,46005.0,53.0,1
2,81,46005.0,53.0,1
2,70,57338.0,53.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
3,98,0.0,0.0,1
2,93,46874.0,53.0,1
2,93,46874.0,53.0,1
0,42,0.0,0.0,1
0,60,0.0,0.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
2,93,46874.0,53.0,1
2,93,46874.0,53.0,1
2,81,45597.0,53.0,1
2,81,45597.0,53.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
2,70,64354.0,53.0,1
2,70,64354.0,53.0,1
2,70,64354.0,53.0,1
2,70,64354.0,53.0,1
2,81,45597.0,53.0,1
2,81,45597.0,53.0,1
2,70,64354.0,53.0,1
2,93,35811.0,53.0,1
2,93,35811.0,53.0,1
2,76,62687.0,53.0,1
2,76,53270.0,53.0,1
2,76,62687.0,53.0,1
2,76,53270.0,53.0,1
2,93,35811.0,53.0,1
2,93,35811.0,53.0,1
2,76,62687.0,53.0,1
2,76,53270.0,53.0,1
2,81,42101.0,53.0,1
2,81,42101.0,53.0,1
2,70,52621.0,53.0,1
2,70,52621.0,53.0,1
2,70,52621.0,53.0,1
2,81,42101.0,53.0,1
2,81,42101.0,53.0,1
2,70,52621.0,53.0,1
2,76,56881.0,53.0,1
2,76,56881.0,53.0,1
0,42,0.0,0.0,1
0,42,0.0,0.0,1
2,93,38342.0,53.0,1
2,93,38342.0,53.0,1
2,70,52621.0,53.0,1
2,76,56881.0,53.0,1
2,76,59711.0,53.0,1
2,93,38342.0,53.0,1
2,93,38342.0,53.0,1
0,60,0.0,0.0,1
0,42,0.0,0.0,1
2,76,59711.0,53.0,1
2,76,59711.0,53.0,1
2,81,45156.0,53.0,1
2,81,45156.0,53.0,1
2,70,63568.0,53.0,1
2,81,45156.0,53.0,1
2,81,45156.0,53.0,1
2,70,63568.0,53.0,1
2,70,63568.0,53.0,1
4,62,0.0,0.0,1
2,70,63568.0,53.0,1
2,93,58379.0,53.0,1
2,93,58379.0,53.0,1
2,70,63568.0,53.0,1
2,93,58379.0,53.0,1
