time,src_ip,dst_ip,protocol,length,src_port,dst_port,label
1774124085.940114200,192.168.159.130,192.168.159.128,TCP,60,40232,81,1
1774124085.940159500,192.168.159.130,192.168.159.128,TCP,60,40232,10215,1
1774124085.940188700,192.168.159.130,192.168.159.128,TCP,60,40230,1131,1
1774124085.940207000,192.168.159.130,192.168.159.128,TCP,60,40230,843,1
1774124085.940224200,192.168.159.130,192.168.159.128,TCP,60,40230,1049,1
1774124085.940241400,192.168.159.130,192.168.159.128,TCP,60,40230,83,1
1774124085.940261900,192.168.159.130,192.168.159.128,TCP,60,40230,1123,1
1774124085.940279800,192.168.159.130,192.168.159.128,TCP,60,40230,8500,1
1774124085.940300600,192.168.159.130,192.168.159.128,TCP,60,40230,1083,1
1774124085.940317900,192.168.159.130,192.168.159.128,TCP,60,40230,1043,1
1774124085.940342100,192.168.159.130,192.168.159.128,TCP,60,40230,32774,1
1774124085.940362800,192.168.159.130,192.168.159.128,TCP,60,40230,8007,1
1774124085.940383600,192.168.159.130,192.168.159.128,TCP,60,40230,2601,1
1774124085.940403900,192.168.159.130,192.168.159.128,TCP,60,40230,6566,1
1774124085.940424100,192.168.159.130,192.168.159.128,TCP,60,40230,9594,1
1774124085.940445000,192.168.159.130,192.168.159.128,TCP,60,40230,6502,1
1774124085.940464800,192.168.159.130,192.168.159.128,TCP,60,40230,2401,1
1774124085.940487900,192.168.159.130,192.168.159.128,TCP,60,40230,9001,1
1774124085.940508800,192.168.159.130,192.168.159.128,TCP,60,40230,259,1
1774124085.940533400,192.168.159.130,192.168.159.128,TCP,60,40230,16080,1
1774124085.940554600,192.168.159.130,192.168.159.128,TCP,60,40230,5987,1
1774124085.940575400,192.168.159.130,192.168.159.128,TCP,60,40230,20222,1
1774124085.940598100,192.168.159.130,192.168.159.128,TCP,60,40230,8254,1
1774124085.942780800,192.168.159.130,192.168.159.128,TCP,60,40232,49153,1
1774124085.942857900,192.168.159.130,192.168.159.128,TCP,60,40232,7002,1
1774124085.942877600,192.168.159.130,192.168.159.128,TCP,60,40232,1864,1
1774124085.942899600,192.168.159.130,192.168.159.128,TCP,60,40232,24,1
1774124085.945125200,192.168.159.130,192.168.159.128,TCP,60,40232,4242,1
1774124085.947357900,192.168.159.130,192.168.159.128,TCP,60,40232,3800,1
1774124085.949652300,192.168.159.130,192.168.159.128,TCP,60,40232,2111,1
1774124085.949700500,192.168.159.130,192.168.159.128,TCP,60,40232,5001,1
1774124085.949722100,192.168.159.130,192.168.159.128,TCP,60,40232,3001,1
1774124085.949826800,192.168.159.130,192.168.159.128,TCP,60,40232,5986,1
1774124085.949868500,192.168.159.130,192.168.159.128,TCP,60,40232,2196,1
1774124085.949903000,192.168.159.130,192.168.159.128,TCP,60,40232,106,1
1774124086.013186800,192.168.159.130,192.168.159.128,TCP,60,40232,1971,1
1774124086.016174400,192.168.159.130,192.168.159.128,TCP,60,40232,9050,1
1774124086.018497100,192.168.159.130,192.168.159.128,TCP,60,40232,1085,1
1774124086.021092800,192.168.159.130,192.168.159.128,TCP,60,40232,1078,1
1774124086.023450900,192.168.159.130,192.168.159.128,TCP,60,40232,9009,1
1774124086.025673500,192.168.159.130,192.168.159.128,TCP,60,40232,32779,1
1774124086.025734000,192.168.159.130,192.168.159.128,TCP,60,40232,5925,1
1774124086.025785500,192.168.159.130,192.168.159.128,TCP,60,40232,1070,1
1774124086.025834400,192.168.159.130,192.168.159.128,TCP,60,40230,563,1
1774124086.025985000,192.168.159.130,192.168.159.128,TCP,60,40230,13456,1
1774124086.028186600,192.168.159.130,192.168.159.128,TCP,60,40232,3370,1
1774124086.028279200,192.168.159.130,192.168.159.128,TCP,60,40232,8383,1
1774124086.031014600,192.168.159.130,192.168.159.128,TCP,60,40232,90,1
1774124086.031119400,192.168.159.130,192.168.159.128,TCP,60,40232,911,1
1774124086.031259100,192.168.159.130,192.168.159.128,TCP,60,40232,2033,1
1774124086.031300100,192.168.159.130,192.168.159.128,TCP,60,40232,3077,1
1774124086.031384700,192.168.159.130,192.168.159.128,TCP,60,40232,749,1
1774124086.033551700,192.168.159.130,192.168.159.128,TCP,60,40232,125,1
1774124086.033586200,192.168.159.130,192.168.159.128,TCP,60,40232,7938,1
1774124086.033603100,192.168.159.130,192.168.159.128,TCP,60,40232,1218,1
1774124086.033619000,192.168.159.130,192.168.159.128,TCP,60,40232,3300,1
1774124086.033637800,192.168.159.130,192.168.159.128,TCP,60,40232,1096,1
1774124086.033652500,192.168.159.130,192.168.159.128,TCP,60,40232,211,1
1774124086.033666500,192.168.159.130,192.168.159.128,TCP,60,40232,417,1
1774124086.035878400,192.168.159.130,192.168.159.128,TCP,60,40232,2366,1
1774124086.035933200,192.168.159.130,192.168.159.128,TCP,60,40232,3268,1
1774124086.035955800,192.168.159.130,192.168.159.128,TCP,60,40232,49163,1
1774124086.035977200,192.168.159.130,192.168.159.128,TCP,60,40232,9503,1
1774124086.035998100,192.168.159.130,192.168.159.128,TCP,60,40232,61900,1
1774124086.036026800,192.168.159.130,192.168.159.128,TCP,60,40230,1079,1
1774124086.036048400,192.168.159.130,192.168.159.128,TCP,60,40230,1174,1
1774124086.038252900,192.168.159.130,192.168.159.128,TCP,60,40232,5800,1
1774124086.038464100,192.168.159.130,192.168.159.128,TCP,60,40232,2144,1
1774124086.038495500,192.168.159.130,192.168.159.128,TCP,60,40232,32777,1
1774124086.038555300,192.168.159.130,192.168.159.128,TCP,60,40232,1,1
1774124086.038596900,192.168.159.130,192.168.159.128,TCP,60,40232,24800,1
1774124086.038612300,192.168.159.130,192.168.159.128,TCP,60,40232,5666,1
1774124086.038625900,192.168.159.130,192.168.159.128,TCP,60,40232,481,1
1774124086.038642500,192.168.159.130,192.168.159.128,TCP,60,40232,4004,1
1774124086.038656100,192.168.159.130,192.168.159.128,TCP,60,40232,1054,1
1774124086.040830600,192.168.159.130,192.168.159.128,TCP,60,40232,8254,1
1774124086.041027800,192.168.159.130,192.168.159.128,TCP,60,40232,20222,1
1774124086.041061000,192.168.159.130,192.168.159.128,TCP,60,40232,5987,1
1774124086.041084400,192.168.159.130,192.168.159.128,TCP,60,40232,16080,1
1774124086.041105900,192.168.159.130,192.168.159.128,TCP,60,40232,259,1
1774124086.041128300,192.168.159.130,192.168.159.128,TCP,60,40232,9001,1
1774124086.041153500,192.168.159.130,192.168.159.128,TCP,60,40232,2401,1
1774124086.041175400,192.168.159.130,192.168.159.128,TCP,60,40232,6502,1
1774124086.041200700,192.168.159.130,192.168.159.128,TCP,60,40232,9594,1
1774124086.041221100,192.168.159.130,192.168.159.128,TCP,60,40232,6566,1
1774124086.041250300,192.168.159.130,192.168.159.128,TCP,60,40232,2601,1
1774124086.041271000,192.168.159.130,192.168.159.128,TCP,60,40232,8007,1
1774124086.041295700,192.168.159.130,192.168.159.128,TCP,60,40232,32774,1
1774124086.041316700,192.168.159.130,192.168.159.128,TCP,60,40232,1043,1
1774124086.041337400,192.168.159.130,192.168.159.128,TCP,60,40232,1083,1
1774124086.041358000,192.168.159.130,192.168.159.128,TCP,60,40232,8500,1
1774124086.041681100,192.168.159.130,192.168.159.128,TCP,60,40232,1123,1
1774124086.041702200,192.168.159.130,192.168.159.128,TCP,60,40232,83,1
1774124086.041718600,192.168.159.130,192.168.159.128,TCP,60,40232,1049,1
1774124086.041759900,192.168.159.130,192.168.159.128,TCP,60,40232,843,1
1774124086.041774500,192.168.159.130,192.168.159.128,TCP,60,40232,1131,1
1774124086.041797200,192.168.159.130,192.168.159.128,TCP,60,40230,1244,1
1774124086.041813300,192.168.159.130,192.168.159.128,TCP,60,40230,5950,1
1774124086.044030500,192.168.159.130,192.168.159.128,TCP,60,40230,27356,1
1774124086.044223700,192.168.159.130,192.168.159.128,TCP,60,40230,1048,1
1774124086.044270800,192.168.159.130,192.168.159.128,TCP,60,40230,3546,1
1774124086.044299700,192.168.159.130,192.168.159.128,TCP,60,40230,3404,1
1774124086.046649000,192.168.159.130,192.168.159.128,TCP,60,40230,1027,1
1774124086.049240300,192.168.159.130,192.168.159.128,TCP,60,40230,34573,1
1774124086.052610600,192.168.159.130,192.168.159.128,TCP,60,40230,18988,1
1774124086.052986100,192.168.159.130,192.168.159.128,TCP,60,40230,5962,1
1774124086.054017500,192.168.159.130,192.168.159.128,TCP,60,40230,2179,1
1774124086.054119800,192.168.159.130,192.168.159.128,TCP,60,40230,100,1
1774124086.054213400,192.168.159.130,192.168.159.128,TCP,60,40230,21571,1
1774124086.054259700,192.168.159.130,192.168.159.128,TCP,60,40230,9090,1
1774124086.113315000,192.168.159.130,192.168.159.128,TCP,60,40230,3878,1
1774124086.116435400,192.168.159.130,192.168.159.128,TCP,60,40230,35500,1
1774124086.118683100,192.168.159.130,192.168.159.128,TCP,60,40230,1082,1
1774124086.121386300,192.168.159.130,192.168.159.128,TCP,60,40230,1077,1
1774124086.123667800,192.168.159.130,192.168.159.128,TCP,60,40230,10001,1
1774124086.125875400,192.168.159.130,192.168.159.128,TCP,60,40230,2557,1
1774124086.125944700,192.168.159.130,192.168.159.128,TCP,60,40230,2399,1
1774124086.125960100,192.168.159.130,192.168.159.128,TCP,60,40230,8093,1
1774124086.128101200,192.168.159.130,192.168.159.128,TCP,60,40232,13456,1
1774124086.128134900,192.168.159.130,192.168.159.128,TCP,60,40232,563,1
1774124086.130296300,192.168.159.130,192.168.159.128,TCP,60,40230,340,1
1774124086.130335600,192.168.159.130,192.168.159.128,TCP,60,40230,9102,1
1774124086.132527700,192.168.159.130,192.168.159.128,TCP,60,40230,1192,1
1774124086.132628500,192.168.159.130,192.168.159.128,TCP,60,40230,51493,1
1774124086.132675000,192.168.159.130,192.168.159.128,TCP,60,40230,5222,1
1774124086.132711300,192.168.159.130,192.168.159.128,TCP,60,40230,6547,1
1774124086.132748400,192.168.159.130,192.168.159.128,TCP,60,40230,1914,1
1774124086.135054600,192.168.159.130,192.168.159.128,TCP,60,40230,99,1
1774124086.135149900,192.168.159.130,192.168.159.128,TCP,60,40230,11110,1
1774124086.135208600,192.168.159.130,192.168.159.128,TCP,60,40230,2030,1
1774124086.135248400,192.168.159.130,192.168.159.128,TCP,60,40230,3372,1
1774124086.135287800,192.168.159.130,192.168.159.128,TCP,60,40230,5730,1
1774124086.135394400,192.168.159.130,192.168.159.128,TCP,60,40230,2009,1
1774124086.135441600,192.168.159.130,192.168.159.128,TCP,60,40230,2135,1
1774124086.137932900,192.168.159.130,192.168.159.128,TCP,60,40232,1174,1
1774124086.138032800,192.168.159.130,192.168.159.128,TCP,60,40232,1079,1
1774124086.138071200,192.168.159.130,192.168.159.128,TCP,60,40230,2002,1
1774124086.138092000,192.168.159.130,192.168.159.128,TCP,60,40230,179,1
1774124086.138116800,192.168.159.130,192.168.159.128,TCP,60,40230,2382,1
1774124086.138137900,192.168.159.130,192.168.159.128,TCP,60,40230,27000,1
1774124086.138156700,192.168.159.130,192.168.159.128,TCP,60,40230,6666,1
1774124086.140480000,192.168.159.130,192.168.159.128,TCP,60,40230,2323,1
1774124086.140670900,192.168.159.130,192.168.159.128,TCP,60,40230,8292,1
1774124086.140699000,192.168.159.130,192.168.159.128,TCP,60,40230,9103,1
1774124086.140713500,192.168.159.130,192.168.159.128,TCP,60,40230,1236,1
1774124086.140729600,192.168.159.130,192.168.159.128,TCP,60,40230,43,1
1774124086.140743000,192.168.159.130,192.168.159.128,TCP,60,40230,6646,1
1774124086.140757800,192.168.159.130,192.168.159.128,TCP,60,40230,15660,1
1774124086.140771500,192.168.159.130,192.168.159.128,TCP,60,40230,1001,1
1774124086.140785100,192.168.159.130,192.168.159.128,TCP,60,40230,1755,1
1774124086.142991700,192.168.159.130,192.168.159.128,TCP,60,40232,5950,1
1774124086.143093400,192.168.159.130,192.168.159.128,TCP,60,40232,1244,1
1774124086.143155100,192.168.159.130,192.168.159.128,TCP,60,40230,6510,1
1774124086.143196600,192.168.159.130,192.168.159.128,TCP,60,40230,32776,1
1774124086.143236000,192.168.159.130,192.168.159.128,TCP,60,40230,3017,1
1774124086.143275900,192.168.159.130,192.168.159.128,TCP,60,40230,691,1
1774124086.143370000,192.168.159.130,192.168.159.128,TCP,60,40230,1132,1
1774124086.143438700,192.168.159.130,192.168.159.128,TCP,60,40230,9593,1
1774124086.143638500,192.168.159.130,192.168.159.128,TCP,60,40230,2191,1
1774124086.143659000,192.168.159.130,192.168.159.128,TCP,60,40230,722,1
1774124086.143672600,192.168.159.130,192.168.159.128,TCP,60,40230,1352,1
1774124086.143689100,192.168.159.130,192.168.159.128,TCP,60,40230,62078,1
1774124086.143702800,192.168.159.130,192.168.159.128,TCP,60,40230,8651,1
1774124086.143716100,192.168.159.130,192.168.159.128,TCP,60,40230,1301,1
1774124086.143729700,192.168.159.130,192.168.159.128,TCP,60,40230,9100,1
1774124086.143743700,192.168.159.130,192.168.159.128,TCP,60,40230,7103,1
1774124086.143756900,192.168.159.130,192.168.159.128,TCP,60,40230,6123,1
1774124086.143770500,192.168.159.130,192.168.159.128,TCP,60,40230,2607,1
1774124086.143785700,192.168.159.130,192.168.159.128,TCP,60,40230,1875,1
1774124086.143800800,192.168.159.130,192.168.159.128,TCP,60,40230,30,1
1774124086.143814000,192.168.159.130,192.168.159.128,TCP,60,40230,10628,1
1774124086.143827300,192.168.159.130,192.168.159.128,TCP,60,40230,5850,1
1774124086.143840700,192.168.159.130,192.168.159.128,TCP,60,40230,3784,1
1774124086.146033400,192.168.159.130,192.168.159.128,TCP,60,40232,3404,1
1774124086.146075400,192.168.159.130,192.168.159.128,TCP,60,40232,3546,1
1774124086.146091800,192.168.159.130,192.168.159.128,TCP,60,40232,1048,1
1774124086.146107700,192.168.159.130,192.168.159.128,TCP,60,40232,27356,1
1774124086.148414200,192.168.159.130,192.168.159.128,TCP,60,40232,1027,1
1774124086.150644100,192.168.159.130,192.168.159.128,TCP,60,40232,34573,1
1774124086.152970400,192.168.159.130,192.168.159.128,TCP,60,40232,18988,1
1774124086.155226700,192.168.159.130,192.168.159.128,TCP,60,40232,9090,1
1774124086.155353600,192.168.159.130,192.168.159.128,TCP,60,40232,21571,1
1774124086.155437000,192.168.159.130,192.168.159.128,TCP,60,40232,100,1
1774124086.155494800,192.168.159.130,192.168.159.128,TCP,60,40232,2179,1
1774124086.155538000,192.168.159.130,192.168.159.128,TCP,60,40232,5962,1
1774124086.214607200,192.168.159.130,192.168.159.128,TCP,60,40237,135,1
1774124086.215008500,192.168.159.128,192.168.159.130,TCP,58,135,40237,1
1774124086.215167100,192.168.159.130,192.168.159.128,TCP,60,40237,135,1
1774124086.217421000,192.168.159.130,192.168.159.128,TCP,60,40232,35500,1
1774124086.217552000,192.168.159.130,192.168.159.128,TCP,60,40232,3878,1
1774124086.217592500,192.168.159.130,192.168.159.128,TCP,60,40230,2200,1
1774124086.217667900,192.168.159.130,192.168.159.128,TCP,60,40230,38292,1
1774124086.219844900,192.168.159.130,192.168.159.128,TCP,60,40232,1082,1
1774124086.222012900,192.168.159.130,192.168.159.128,TCP,60,40232,1077,1
1774124086.224202000,192.168.159.130,192.168.159.128,TCP,60,40232,10001,1
1774124086.226380000,192.168.159.130,192.168.159.128,TCP,60,40232,8093,1
1774124086.226416400,192.168.159.130,192.168.159.128,TCP,60,40232,2399,1
1774124086.226432500,192.168.159.130,192.168.159.128,TCP,60,40232,2557,1
1774124086.228631400,192.168.159.130,192.168.159.128,TCP,60,40230,32,1
1774124086.228699300,192.168.159.130,192.168.159.128,TCP,60,40230,1700,1
1774124086.230876600,192.168.159.130,192.168.159.128,TCP,60,40232,9102,1
1774124086.230930800,192.168.159.130,192.168.159.128,TCP,60,40232,340,1
1774124086.233110400,192.168.159.130,192.168.159.128,TCP,60,40232,1914,1
1774124086.233146200,192.168.159.130,192.168.159.128,TCP,60,40232,6547,1
1774124086.233163700,192.168.159.130,192.168.159.128,TCP,60,40232,5222,1
1774124086.233182500,192.168.159.130,192.168.159.128,TCP,60,40232,51493,1
1774124086.233198000,192.168.159.130,192.168.159.128,TCP,60,40232,1192,1
1774124086.235394100,192.168.159.130,192.168.159.128,TCP,60,40232,5730,1
1774124086.235430200,192.168.159.130,192.168.159.128,TCP,60,40232,3372,1
1774124086.235447400,192.168.159.130,192.168.159.128,TCP,60,40232,2030,1
1774124086.235460700,192.168.159.130,192.168.159.128,TCP,60,40232,11110,1
1774124086.235473800,192.168.159.130,192.168.159.128,TCP,60,40232,99,1
1774124086.237941900,192.168.159.130,192.168.159.128,TCP,60,40232,2135,1
1774124086.237988800,192.168.159.130,192.168.159.128,TCP,60,40232,2009,1
1774124086.240168200,192.168.159.130,192.168.159.128,TCP,60,40232,6666,1
1774124086.240210200,192.168.159.130,192.168.159.128,TCP,60,40232,27000,1
1774124086.240233200,192.168.159.130,192.168.159.128,TCP,60,40232,2382,1
1774124086.240247000,192.168.159.130,192.168.159.128,TCP,60,40232,179,1
1774124086.240260900,192.168.159.130,192.168.159.128,TCP,60,40232,2002,1
1774124086.240278900,192.168.159.130,192.168.159.128,TCP,60,40230,3918,1
1774124086.240295000,192.168.159.130,192.168.159.128,TCP,60,40230,26214,1
1774124086.242472500,192.168.159.130,192.168.159.128,TCP,60,40232,1755,1
1774124086.242507500,192.168.159.130,192.168.159.128,TCP,60,40232,1001,1
1774124086.242521900,192.168.159.130,192.168.159.128,TCP,60,40232,15660,1
1774124086.242565700,192.168.159.130,192.168.159.128,TCP,60,40232,6646,1
1774124086.242579800,192.168.159.130,192.168.159.128,TCP,60,40232,43,1
1774124086.242596200,192.168.159.130,192.168.159.128,TCP,60,40232,1236,1
1774124086.242614400,192.168.159.130,192.168.159.128,TCP,60,40232,9103,1
1774124086.242628400,192.168.159.130,192.168.159.128,TCP,60,40232,8292,1
1774124086.242644200,192.168.159.130,192.168.159.128,TCP,60,40232,2323,1
1774124086.244892000,192.168.159.130,192.168.159.128,TCP,60,40232,3784,1
1774124086.245058400,192.168.159.130,192.168.159.128,TCP,60,40232,5850,1
1774124086.245105000,192.168.159.130,192.168.159.128,TCP,60,40232,10628,1
1774124086.245123700,192.168.159.130,192.168.159.128,TCP,60,40232,30,1
1774124086.245144100,192.168.159.130,192.168.159.128,TCP,60,40232,1875,1
1774124086.245164100,192.168.159.130,192.168.159.128,TCP,60,40232,2607,1
1774124086.245181300,192.168.159.130,192.168.159.128,TCP,60,40232,6123,1
1774124086.245218200,192.168.159.130,192.168.159.128,TCP,60,40232,7103,1
1774124086.245238700,192.168.159.130,192.168.159.128,TCP,60,40232,9100,1
1774124086.245259300,192.168.159.130,192.168.159.128,TCP,60,40232,1301,1
1774124086.245288200,192.168.159.130,192.168.159.128,TCP,60,40232,8651,1
1774124086.245306700,192.168.159.130,192.168.159.128,TCP,60,40232,62078,1
1774124086.245326600,192.168.159.130,192.168.159.128,TCP,60,40232,1352,1
1774124086.245348300,192.168.159.130,192.168.159.128,TCP,60,40232,722,1
1774124086.245367200,192.168.159.130,192.168.159.128,TCP,60,40232,2191,1
1774124086.245428000,192.168.159.130,192.168.159.128,TCP,60,40232,9593,1
1774124086.245449600,192.168.159.130,192.168.159.128,TCP,60,40232,1132,1
1774124086.245474600,192.168.159.130,192.168.159.128,TCP,60,40232,691,1
1774124086.245497400,192.168.159.130,192.168.159.128,TCP,60,40232,3017,1
1774124086.245517700,192.168.159.130,192.168.159.128,TCP,60,40232,32776,1
1774124086.245568500,192.168.159.130,192.168.159.128,TCP,60,40232,6510,1
1774124086.245617100,192.168.159.130,192.168.159.128,TCP,60,40230,648,1
1774124086.245640500,192.168.159.130,192.168.159.128,TCP,60,40230,55056,1
1774124086.247802400,192.168.159.130,192.168.159.128,TCP,60,40230,2043,1
1774124086.247847600,192.168.159.130,192.168.159.128,TCP,60,40230,555,1
1774124086.247865800,192.168.159.130,192.168.159.128,TCP,60,40230,5904,1
1774124086.247885200,192.168.159.130,192.168.159.128,TCP,60,40230,666,1
1774124086.250077200,192.168.159.130,192.168.159.128,TCP,60,40230,1165,1
1774124086.252271700,192.168.159.130,192.168.159.128,TCP,60,40230,1801,1
1774124086.254538300,192.168.159.130,192.168.159.128,TCP,60,40230,27355,1
1774124086.256744200,192.168.159.130,192.168.159.128,TCP,60,40230,1093,1
1774124086.256780100,192.168.159.130,192.168.159.128,TCP,60,40230,625,1
1774124086.256799900,192.168.159.130,192.168.159.128,TCP,60,40230,1761,1
1774124086.256813800,192.168.159.130,192.168.159.128,TCP,60,40230,9575,1
1774124086.256827400,192.168.159.130,192.168.159.128,TCP,60,40230,1026,1
1774124086.318204200,192.168.159.130,192.168.159.128,TCP,60,40232,38292,1
1774124086.318341300,192.168.159.130,192.168.159.128,TCP,60,40232,2200,1
1774124086.318397500,192.168.159.130,192.168.159.128,TCP,60,40230,705,1
1774124086.318434300,192.168.159.130,192.168.159.128,TCP,60,40230,2099,1
1774124086.320949200,192.168.159.130,192.168.159.128,TCP,60,40230,1503,1
1774124086.323476100,192.168.159.130,192.168.159.128,TCP,60,40230,8994,1
1774124086.326017100,192.168.159.130,192.168.159.128,TCP,60,40230,1328,1
1774124086.328449300,192.168.159.130,192.168.159.128,TCP,60,40230,1121,1
1774124086.328530000,192.168.159.130,192.168.159.128,TCP,60,40230,1087,1
1774124086.328565300,192.168.159.130,192.168.159.128,TCP,60,40230,5003,1
1774124086.331105400,192.168.159.130,192.168.159.128,TCP,60,40232,1700,1
1774124086.331182700,192.168.159.130,192.168.159.128,TCP,60,40232,32,1
1774124086.331206000,192.168.159.130,192.168.159.128,TCP,60,40230,5811,1
1774124086.331222600,192.168.159.130,192.168.159.128,TCP,60,40230,5087,1
1774124086.334448900,192.168.159.130,192.168.159.128,TCP,60,40230,3351,1
1774124086.334608800,192.168.159.130,192.168.159.128,TCP,60,40230,1998,1
1774124086.334662300,192.168.159.130,192.168.159.128,TCP,60,40230,27353,1
1774124086.334700900,192.168.159.130,192.168.159.128,TCP,60,40230,1782,1
1774124086.334750200,192.168.159.130,192.168.159.128,TCP,60,40230,5004,1
1774124086.338044300,192.168.159.130,192.168.159.128,TCP,60,40230,1175,1
1774124086.338126100,192.168.159.130,192.168.159.128,TCP,60,40230,1151,1
1774124086.338150300,192.168.159.130,192.168.159.128,TCP,60,40230,18101,1
1774124086.338171600,192.168.159.130,192.168.159.128,TCP,60,40230,5225,1
1774124086.338193200,192.168.159.130,192.168.159.128,TCP,60,40230,161,1
1774124086.338214000,192.168.159.130,192.168.159.128,TCP,60,40230,9999,1
1774124086.340478500,192.168.159.130,192.168.159.128,TCP,60,40232,26214,1
1774124086.340599300,192.168.159.130,192.168.159.128,TCP,60,40232,3918,1
1774124086.340676800,192.168.159.130,192.168.159.128,TCP,60,40230,60443,1
1774124086.340875800,192.168.159.130,192.168.159.128,TCP,60,40230,8400,1
1774124086.340907400,192.168.159.130,192.168.159.128,TCP,60,40230,4446,1
1774124086.340929400,192.168.159.130,192.168.159.128,TCP,60,40230,10778,1
1774124086.340950100,192.168.159.130,192.168.159.128,TCP,60,40230,19842,1
1774124086.340971000,192.168.159.130,192.168.159.128,TCP,60,40230,49999,1
1774124086.343620200,192.168.159.130,192.168.159.128,TCP,60,40230,25735,1
1774124086.344257200,192.168.159.130,192.168.159.128,TCP,60,40230,32775,1
1774124086.344334900,192.168.159.130,192.168.159.128,TCP,60,40230,3737,1
1774124086.344365000,192.168.159.130,192.168.159.128,TCP,60,40230,3971,1
1774124086.344390400,192.168.159.130,192.168.159.128,TCP,60,40230,1051,1
1774124086.344419400,192.168.159.130,192.168.159.128,TCP,60,40230,5432,1
1774124086.344441200,192.168.159.130,192.168.159.128,TCP,60,40230,1086,1
1774124086.344463300,192.168.159.130,192.168.159.128,TCP,60,40230,40193,1
1774124086.344484800,192.168.159.130,192.168.159.128,TCP,60,40230,1148,1
1774124086.346690200,192.168.159.130,192.168.159.128,TCP,60,40232,55056,1
1774124086.346796500,192.168.159.130,192.168.159.128,TCP,60,40232,648,1
1774124086.346854500,192.168.159.130,192.168.159.128,TCP,60,40230,2968,1
1774124086.346903300,192.168.159.130,192.168.159.128,TCP,60,40230,6059,1
1774124086.346970100,192.168.159.130,192.168.159.128,TCP,60,40230,5959,1
1774124086.347017600,192.168.159.130,192.168.159.128,TCP,60,40230,2106,1
1774124086.347053100,192.168.159.130,192.168.159.128,TCP,60,40230,6000,1
1774124086.347086900,192.168.159.130,192.168.159.128,TCP,60,40230,1007,1
1774124086.347121900,192.168.159.130,192.168.159.128,TCP,60,40230,51103,1
1774124086.347156100,192.168.159.130,192.168.159.128,TCP,60,40230,3814,1
1774124086.347191400,192.168.159.130,192.168.159.128,TCP,60,40230,1947,1
1774124086.347226800,192.168.159.130,192.168.159.128,TCP,60,40230,2022,1
1774124086.347263900,192.168.159.130,192.168.159.128,TCP,60,40230,1272,1
1774124086.347348600,192.168.159.130,192.168.159.128,TCP,60,40230,32783,1
1774124086.347383700,192.168.159.130,192.168.159.128,TCP,60,40230,1166,1
1774124086.347418400,192.168.159.130,192.168.159.128,TCP,60,40230,9943,1
1774124086.347453200,192.168.159.130,192.168.159.128,TCP,60,40230,8701,1
1774124086.347488600,192.168.159.130,192.168.159.128,TCP,60,40230,7004,1
1774124086.347522400,192.168.159.130,192.168.159.128,TCP,60,40230,8089,1
1774124086.347557800,192.168.159.130,192.168.159.128,TCP,60,40230,1334,1
1774124086.347604600,192.168.159.130,192.168.159.128,TCP,60,40230,17,1
1774124086.347639400,192.168.159.130,192.168.159.128,TCP,60,40230,7999,1
1774124086.347673800,192.168.159.130,192.168.159.128,TCP,60,40230,13783,1
1774124086.349938600,192.168.159.130,192.168.159.128,TCP,60,40232,666,1
1774124086.350079700,192.168.159.130,192.168.159.128,TCP,60,40232,5904,1
1774124086.350133000,192.168.159.130,192.168.159.128,TCP,60,40232,555,1
1774124086.350176800,192.168.159.130,192.168.159.128,TCP,60,40232,2043,1
1774124086.352425200,192.168.159.130,192.168.159.128,TCP,60,40232,1801,1
1774124086.352520100,192.168.159.130,192.168.159.128,TCP,60,40232,1165,1
1774124086.354770400,192.168.159.130,192.168.159.128,TCP,60,40232,27355,1
1774124086.357178900,192.168.159.130,192.168.159.128,TCP,60,40232,1026,1
1774124086.357278100,192.168.159.130,192.168.159.128,TCP,60,40232,9575,1
1774124086.357323500,192.168.159.130,192.168.159.128,TCP,60,40232,1761,1
1774124086.357457200,192.168.159.130,192.168.159.128,TCP,60,40232,625,1
1774124086.357492900,192.168.159.130,192.168.159.128,TCP,60,40232,1093,1
1774124086.418482400,192.168.159.130,192.168.159.128,TCP,60,40230,10003,1
1774124086.421292900,192.168.159.130,192.168.159.128,TCP,60,40232,1503,1
1774124086.421408400,192.168.159.130,192.168.159.128,TCP,60,40232,2099,1
1774124086.421652400,192.168.159.130,192.168.159.128,TCP,60,40232,705,1
1774124086.421825400,192.168.159.130,192.168.159.128,TCP,60,40230,4343,1
1774124086.424087500,192.168.159.130,192.168.159.128,TCP,60,40232,8994,1
1774124086.426283300,192.168.159.130,192.168.159.128,TCP,60,40232,1328,1
1774124086.428560400,192.168.159.130,192.168.159.128,TCP,60,40232,1121,1
1774124086.430929000,192.168.159.130,192.168.159.128,TCP,60,40232,5003,1
1774124086.431015600,192.168.159.130,192.168.159.128,TCP,60,40232,1087,1
1774124086.433240600,192.168.159.130,192.168.159.128,TCP,60,40232,5087,1
1774124086.433376500,192.168.159.130,192.168.159.128,TCP,60,40232,5811,1
1774124086.433514700,192.168.159.130,192.168.159.128,TCP,60,40230,9877,1
1774124086.433592800,192.168.159.130,192.168.159.128,TCP,60,40230,2288,1
1774124086.435844400,192.168.159.130,192.168.159.128,TCP,60,40232,5004,1
1774124086.435938500,192.168.159.130,192.168.159.128,TCP,60,40232,1782,1
1774124086.436052900,192.168.159.130,192.168.159.128,TCP,60,40232,27353,1
